Setembre 2020																	
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp (W)	Potencia parque calculada con temperatura kW	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	DCCurrent CCP 1.1. Calculada (A)	DCCurrent CCP 1.1 Sunguard (A)	DCCurrent CCP 1.2 (A)	Potencia instanea a comptador	PR  %
1/9/2020	0:05	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
1/9/2020	0:10	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
1/9/2020	0:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
1/9/2020	0:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
1/9/2020	0:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
1/9/2020	0:30	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
1/9/2020	0:35	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	0:40	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	0:45	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	0:50	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	0:55	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:00	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:05	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:10	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:15	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:20	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:25	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:30	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:35	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:40	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:45	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:50	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
1/9/2020	1:55	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:00	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:05	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:10	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:15	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:20	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:25	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:30	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:35	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	2:40	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	2:45	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	2:50	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	2:55	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	3:00	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	3:05	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
1/9/2020	3:10	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	3:15	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	3:20	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	3:25	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	3:30	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	3:35	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
1/9/2020	3:40	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0		0		
1/9/2020	3:45	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0		0		
1/9/2020	3:50	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0		0		
1/9/2020	3:55	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0		0		
1/9/2020	4:00	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0		0		
1/9/2020	4:05	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:10	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:15	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:20	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:25	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:30	14	0	0	0	39,263616	0	31,369344	0	0	0	0,00%	0		0		
1/9/2020	4:35	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:40	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:45	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:50	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	4:55	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:00	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:05	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:10	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:15	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:20	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:25	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	5:30	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	5:35	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	5:40	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	5:45	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	5:50	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	5:55	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	6:00	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	6:05	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:10	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:15	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:20	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:25	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:30	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:35	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:40	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:45	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:50	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	6:55	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:00	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:05	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:10	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:15	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:20	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:25	12	0	0	0	39,529728	0	31,581952	0	0	0	0,00%	0		0		
1/9/2020	7:30	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	7:35	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	7:40	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	7:45	13	0	0	0	39,396672	0	31,475648	0	0	0	0,00%	0		0		
1/9/2020	7:50	14	0	0	0	39,263616	0	31,369344	0	0	4,07	0,00%	0		0		
1/9/2020	7:55	14	0	0	0	39,263616	0	31,369344	0	0	0,49	0,00%	0		0		
1/9/2020	8:00	14	0	0	0	39,263616	0	31,369344	0	0	0,44	0,00%	0		2,81		
1/9/2020	8:05	14	0	0	0	39,263616	0	31,369344	0	0	2,74	0,00%	0		3,97		
1/9/2020	8:10	15	0	0	0	39,13056	0	31,26304	0	0	6,77	0,00%	0		7,77		
1/9/2020	8:15	15	0	0	0	39,13056	0	31,26304	0	0	15,85	0,00%	0		11,41		
1/9/2020	8:20	15	0	0	0	39,13056	0	31,26304	0	0	26,81	0,00%	0		11,41		
1/9/2020	8:25	16	0	0	0	38,997504	0	31,156736	0	0	38,46	0,00%	0		11,74		
1/9/2020	8:30	16	0	0	0	38,997504	0	31,156736	0	0	48,85	0,00%	0		12,07		
1/9/2020	8:35	17	0	0	0	38,864448	0	31,050432	0	0	54,04	0,00%	0		11,41		
1/9/2020	8:40	17	0	0	0	38,864448	0	31,050432	0	0	57,73	0,00%	0		9,92		
1/9/2020	8:45	17	0	0	0	38,864448	0	31,050432	0	0	60,749999	0,00%	0		13,4		
1/9/2020	8:50	17	21,25	0,1859375	0,1243375	38,864448	0,1757375	31,050432	5,456725294	47,14610654	72,560001	53,90%	2,11		15,38		
1/9/2020	8:55	17	30	0,2625	0,2009	38,864448	0,2481	31,050432	7,703612179	66,55920923	86,270001	29,61%	2,98		15,71		
1/9/2020	9:00	18	58,75	0,5140625	0,4601625	38,731392	0,4858625	30,944128	15,03459139	129,8988696	139,029999	7,03%	5,83		18,69		
1/9/2020	9:05	19	86,25	0,7546875	0,7084875	38,598336	0,7132875	30,837824	21,99623439	190,0474651	198,940002	4,68%	8,56		21,17		
1/9/2020	9:10	20	86,25	0,7546875	0,7161875	38,46528	0,7132875	30,73152	21,92040907	189,3923344	200,350002	5,79%	8,56		24,64		
1/9/2020	9:15	21	88,75	0,7765625	0,7457625	38,332224	0,7339625	30,625216	22,4777601	194,2078473	229,170002	18,00%	8,81		22,83		
1/9/2020	9:20	22	91,25	0,7984375	0,7753375	38,199168	0,7546375	30,518912	23,03071545	198,9853815	219,82	10,47%	9,06		18,19		
1/9/2020	9:25	25	86,25	0,7546875	0,7546875	37,8	0,7132875	30,2	21,5412825	186,1166808	381,370002	104,91%	8,56		14,06		
1/9/2020	9:30	26	75	0,65625	0,66395	37,666944	0,62025	30,093696	18,66561494	161,2709131	179,41	11,25%	7,44		15,05		
1/9/2020	9:35	25	101,25	0,8859375	0,8859375	37,8	0,8373375	30,2	25,2875925	218,4847992	218,75	0,12%	10,05		15,55		
1/9/2020	9:40	25	116,25	1,0171875	1,0171875	37,8	0,9613875	30,2	29,0339025	250,8529176	249,920002	-0,37%	11,54		14,22		
1/9/2020	9:45	25	118,75	1,0390625	1,0390625	37,8	0,9820625	30,2	29,6582875	256,247604	251,389999	-1,90%	11,78		12,9		
1/9/2020	9:50	25	141,25	1,2359375	1,2359375	37,8	1,1681375	30,2	35,2777525	304,7997816	293,010001	-3,87%	14,02		12,9		
1/9/2020	9:55	25	160	1,4	1,4	37,8	1,3232	30,2	39,96064	345,2599296	331,499999	-3,99%	15,88		14,06		
1/9/2020	10:00	26	186,25	1,6296875	1,6373875	37,666944	1,5402875	30,093696	46,35294378	400,4894342	378,060006	-5,60%	18,48		12,07		
1/9/2020	10:05	26	172,5	1,509375	1,517075	37,666944	1,426575	30,093696	42,93091437	370,9231002	359,070008	-3,20%	17,12		10,59		
1/9/2020	10:10	26	137,5	1,203125	1,210825	37,666944	1,137125	30,093696	34,22029406	295,6633407	290,430001	-1,77%	13,65		9,1		
1/9/2020	10:15	25	106,25	0,9296875	0,9296875	37,8	0,8786875	30,2	26,5363625	229,274172	229,330002	0,02%	10,54		9,26		
1/9/2020	10:20	25	113,75	0,9953125	0,9953125	37,8	0,9407125	30,2	28,4095175	245,4582312	241,450001	-1,63%	11,29		12,74		
1/9/2020	10:25	25	117,5	1,028125	1,028125	37,8	0,971725	30,2	29,346095	253,5502608	245,750005	-3,08%	11,66		20,51		
1/9/2020	10:30	24	107,5	0,940625	0,932925	37,933056	0,889025	30,306304	26,94306191	232,7880549	226,170002	-2,84%	10,67		47,14		
1/9/2020	10:35	25	97,5	0,853125	0,853125	37,8	0,806325	30,2	24,351015	210,3927696	207,319999	-1,46%	9,68		57,23		
1/9/2020	10:40	24	97,5	0,853125	0,845425	37,933056	0,806325	30,306304	24,43673057	211,1333521	209,229999	-0,90%	9,68		54,09		
1/9/2020	10:45	24	106,25	0,9296875	0,9219875	37,933056	0,8786875	30,306304	26,6297705	230,0812171	225,950002	-1,80%	10,54		40,03		
1/9/2020	10:50	24	91,25	0,7984375	0,7907375	37,933056	0,7546375	30,306304	22,87027348	197,5991629	198,23	0,32%	9,06		54,91		
1/9/2020	10:55	24	80	0,7	0,6923	37,933056	0,6616	30,306304	20,05065073	173,2376223	177,030002	2,19%	7,94		57,06		
1/9/2020	11:00	24	68,75	0,6015625	0,5938625	37,933056	0,5685625	30,306304	17,23102797	148,8760816	156,25	4,95%	6,82		43,33		
1/9/2020	11:05	24	70	0,6125	0,6048	37,933056	0,5789	30,306304	17,54431939	151,5829195	156,869999	3,49%	6,95		41,68		
1/9/2020	11:10	24	96,25	0,8421875	0,8344875	37,933056	0,7959875	30,306304	24,12343916	208,4265143	199,099998	-4,47%	9,55		27,46		
1/9/2020	11:15	24	155	1,35625	1,34855	37,933056	1,28185	30,306304	38,84813578	335,6478932	308,390007	-8,12%	15,38		39,86		
1/9/2020	11:20	27	356,25	3,1171875	3,1325875	37,533888	2,9461875	29,987392	88,34847947	763,3308626	666,950012	-12,63%	35,35		65,83		
1/9/2020	11:25	31	432,5	3,784375	3,830575	37,001664	3,576775	29,562176	105,7372521	913,5698578	857,080002	-6,18%	42,92		116,11		
1/9/2020	11:30	36	408,75	3,5765625	3,6612625	36,336384	3,3803625	29,030656	98,13414089	847,8789773	765,489991	-9,72%	40,56		113,3		
1/9/2020	11:35	35	302,5	2,646875	2,723875	36,46944	2,501675	29,13696	72,89120441	629,7800061	570,449982	-9,42%	30,02		140,42		
1/9/2020	11:40	35	415	3,63125	3,70825	36,46944	3,43205	29,13696	99,99950357	863,9957108	785,949996	-9,03%	41,18		66,99		
1/9/2020	11:45	39	431,25	3,7734375	3,8812375	35,937216	3,5664375	28,711744	102,3986405	884,7242539	797,380005	-9,87%	42,8		63,51		
1/9/2020	11:50	38	327,5	2,865625	2,965725	36,070272	2,708425	28,818048	78,05152165	674,3651471	631,949996	-6,29%	32,5		63,02		
1/9/2020	11:55	38	315	2,75625	2,85635	36,070272	2,60505	28,818048	75,07245594	648,6260193	598,720001	-7,69%	31,26		81,05		
1/9/2020	12:00	37	207,5	1,815625	1,908025	36,203328	1,716025	28,924352	49,63491114	428,8456323	406,549995	-5,20%	20,59		61,69		
1/9/2020	12:05	34	301,25	2,6359375	2,7052375	36,602496	2,4913375	29,243264	72,85484023	629,4658195	626,840012	-0,42%	29,9		86,84		
1/9/2020	12:10	39	497,5	4,353125	4,460925	35,937216	4,114325	28,711744	118,1294461	1020,638415	867,219987	-15,03%	49,37		99,41		
1/9/2020	12:15	42	877,5	7,678125	7,809025	35,538048	7,256925	28,392832	206,0446524	1780,225796	1592,5	-10,55%	87,08		155,48		
1/9/2020	12:20	48	856,25	7,4921875	7,6692875	34,739712	7,0811875	27,755008	196,5384157	1698,091912	1496,940002	-11,85%	84,97		87,99		
1/9/2020	12:25	51	1061,25	9,2859375	9,4861375	34,340544	8,7765375	27,436096	240,7939254	2080,459515	1761,759979	-15,32%	105,32		110,82		
1/9/2020	12:30	52	506,25	4,4296875	4,6375875	34,207488	4,1866875	27,329792	114,4212985	988,6000194	873,860001	-11,61%	50,24		86,01		
1/9/2020	12:35	47	480	4,2	4,3694	34,872768	3,9696	27,861312	110,5982641	955,569002	866,48999	-9,32%	47,64		97,75		
1/9/2020	12:40	47	476,25	4,1671875	4,3365875	34,872768	3,9385875	27,861312	109,7342152	948,1036191	894,150009	-5,69%	47,26		62,19		
1/9/2020	12:45	47	612,5	5,359375	5,528775	34,872768	5,065375	27,861312	141,1279933	1219,345862	1049,329986	-13,94%	60,78		69,8		
1/9/2020	12:50	43	466,25	4,0796875	4,2182875	35,404992	3,8558875	28,286528	109,0696697	942,3619465	846,149994	-10,21%	46,27		75,26		
1/9/2020	12:55	43	656,25	5,7421875	5,8807875	35,404992	5,4271875	28,286528	153,5162912	1326,380756	1126	-15,11%	65,13		96,76		
1/9/2020	13:00	47	751,25	6,5734375	6,7428375	34,872768	6,2128375	27,861312	173,097804	1495,565026	1316,369994	-11,98%	74,55		147,87		
1/9/2020	13:05	51	1175	10,28125	10,48145	34,340544	9,71725	27,436096	266,6034039	2303,453409	1886,689972	-18,09%	116,61		33,58		
1/9/2020	13:10	51	665	5,81875	6,01895	34,340544	5,49955	27,436096	150,8861818	1303,65661	1180,72998	-9,43%	65,99		27,95		
1/9/2020	13:15	49	837,5	7,328125	7,512925	34,606656	6,926125	27,648704	191,49838	1654,546003	1311,819977	-20,71%	83,11		31,92		
1/9/2020	13:20	48	650	5,6875	5,8646	34,739712	5,3755	27,755008	149,1970455	1289,062473	1055,850006	-18,09%	64,51		61,86		
1/9/2020	13:25	52	738,75	6,4640625	6,6719625	34,207488	6,1094625	27,329792	166,9703394	1442,623732	1210,360016	-16,10%	73,31		165,4		
1/9/2020	13:30	49	470	4,1125	4,2973	34,606656	3,8869	27,648704	107,4677476	928,5213391	861,639985	-7,20%	46,64		107,34		
1/9/2020	13:35	49	527,5	4,615625	4,800425	34,606656	4,362425	27,648704	120,6153975	1042,117035	928,100021	-10,94%	52,35		84,68		
1/9/2020	13:40	48	568,75	4,9765625	5,1536625	34,739712	4,7035625	27,755008	130,5474148	1127,929664	1034,059982	-8,32%	56,44		68,14		
1/9/2020	13:45	48	731,25	6,3984375	6,5755375	34,739712	6,0474375	27,755008	167,8466762	1450,195282	1406,080018	-3,04%	72,57		42,34		
1/9/2020	13:50	50	1117,5	9,778125	9,970625	34,4736	9,241725	27,5424	254,5392866	2199,219437	1750,849976	-20,39%	110,9		35,73		
1/9/2020	13:55	47	253,75	2,2203125	2,3897125	34,872768	2,0985125	27,861312	58,4673115	505,1575713	460,620011	-8,82%	25,18		137,61		
1/9/2020	14:00	41	211,25	1,8484375	1,9716375	35,671104	1,7470375	28,499136	49,78905931	430,1774724	391,139992	-9,07%	20,96		143,73		
1/9/2020	14:05	38	241,25	2,1109375	2,2110375	36,070272	1,9951375	28,818048	57,49596824	496,7651656	454,650001	-8,48%	23,94		152,83		
1/9/2020	14:10	39	467,5	4,090625	4,198425	35,937216	3,866225	28,711744	111,0060624	959,0923795	952,48999	-0,69%	46,39		41,35		
1/9/2020	14:15	48	1250	10,9375	11,1146	34,739712	10,3375	27,755008	286,9173952	2478,966295	1895,459992	-23,54%	124,05		79,39		
1/9/2020	14:20	55	811,25	7,0984375	7,3294375	33,80832	6,7090375	27,01088	181,2170068	1565,714939	1447,610016	-7,54%	80,51		70,79		
1/9/2020	14:25	57	640	5,6	5,8464	33,542208	5,2928	26,798272	141,837894	1225,479405	1122	-8,44%	63,51		128,35		
1/9/2020	14:30	52	515	4,50625	4,71415	34,207488	4,25905	27,329792	116,3989506	1005,686933	996,220017	-0,94%	51,11		68,81		
1/9/2020	14:35	50	320	2,8	2,9925	34,4736	2,6464	27,5424	72,88820736	629,7541116	585,179992	-7,08%	31,76		62,69		
1/9/2020	14:40	52	270	2,3625	2,5704	34,207488	2,2329	27,329792	61,02469256	527,2533437	712,490005	35,13%	26,79		130,83		
1/9/2020	14:45	55	1040	9,1	9,331	33,80832	8,6008	27,01088	232,3151767	2007,203127	1719,399994	-14,34%	103,21		119,58		
1/9/2020	14:50	58	1086,25	9,5046875	9,7587875	33,409152	8,9832875	26,691968	239,7816225	2071,713218	1746,299958	-15,71%	107,8		116,94		
1/9/2020	14:55	59	1155	10,10625	10,36805	33,276096	9,55185	26,585664	253,9422747	2194,061253	1818,97998	-17,10%	114,62		114,46		
1/9/2020	15:00	52	312,5	2,734375	2,942275	34,207488	2,584375	27,329792	70,6304312	610,2469256	556,339996	-8,83%	31,01		113,46		
1/9/2020	15:05	49	600	5,25	5,4348	34,606656	4,962	27,648704	137,1928692	1185,34639	1146,810012	-3,25%	59,54		112,31		
1/9/2020	15:10	53	535	4,68125	4,89685	34,074432	4,42445	27,223488	120,4489615	1040,679027	1125,019988	8,10%	53,09		110,16		
1/9/2020	15:15	55	970	8,4875	8,7185	33,80832	8,0219	27,01088	216,6785783	1872,102916	1573,170015	-15,97%	96,26		110,82		
1/9/2020	15:20	54	520	4,55	4,7733	33,941376	4,3004	27,117184	116,6147381	1007,551337	1007,609985	0,01%	51,6		109,33		
1/9/2020	15:25	49	473,75	4,1453125	4,3301125	34,606656	3,9179125	27,648704	108,325203	935,929754	808,050003	-13,66%	47,01		107,51		
1/9/2020	15:30	50	988,75	8,6515625	8,8440625	34,4736	8,1769625	27,5424	225,213172	1945,841806	1666,690002	-14,35%	98,12		105,69		
1/9/2020	15:35	54	903,75	7,9078125	8,1311125	33,941376	7,4740125	27,117184	202,6741722	1751,104848	1520,71997	-13,16%	89,69		104,86		
1/9/2020	15:40	56	883,75	7,7328125	7,9715125	33,675264	7,3086125	26,904576	196,6351205	1698,927441	1460,559998	-14,03%	87,7		108,5		
1/9/2020	15:45	57	865	7,56875	7,81515	33,542208	7,15355	26,798272	191,7027787	1656,312008	1438,189972	-13,17%	85,84		109,66		
1/9/2020	15:50	54	857,5	7,503125	7,726425	33,941376	7,091525	27,117184	192,3021883	1661,490907	1433,23999	-13,74%	85,1		108,01		
1/9/2020	15:55	55	848,75	7,4265625	7,6575625	33,80832	7,0191625	27,01088	189,593756	1638,090052	1419,489991	-13,34%	84,23		105,86		
1/9/2020	16:00	53	832,5	7,284375	7,499975	34,074432	6,884775	27,223488	187,4275896	1619,374374	1086,520003	-32,90%	82,62		42,18		
1/9/2020	16:05	54	837,5	7,328125	7,551425	33,941376	6,926125	27,117184	187,817006	1622,738932	1409,690002	-13,13%	83,11		39,7		
1/9/2020	16:10	55	826,25	7,2296875	7,4606875	33,80832	6,8330875	27,01088	184,5677065	1594,664984	1384,339996	-13,19%	82		104,86		
1/9/2020	16:15	56	812,5	7,109375	7,348075	33,675264	6,719375	26,904576	180,7819354	1561,955922	1365,379975	-12,59%	80,63		95,77		
1/9/2020	16:20	53	798,75	6,9890625	7,2046625	34,074432	6,6056625	27,223488	179,8291738	1553,724062	1352,470001	-12,95%	79,27		88,82		
1/9/2020	16:25	52	792,5	6,934375	7,142275	34,207488	6,553975	27,329792	179,1187735	1547,586203	1338,76004	-13,49%	78,65		86,17		
1/9/2020	16:30	53	820	7,175	7,3906	34,074432	6,7814	27,223488	184,6133615	1595,059444	1371,459961	-14,02%	81,38		83,86		
1/9/2020	16:35	54	828,75	7,2515625	7,4748625	33,941376	6,8537625	27,117184	185,8547388	1605,784943	1385,690002	-13,71%	82,25		47,14		
1/9/2020	16:40	54	816,25	7,1421875	7,3654875	33,941376	6,7503875	27,117184	183,0514999	1581,564959	1366,98999	-13,57%	81		78,23		
1/9/2020	16:45	53	800	7	7,2156	34,074432	6,616	27,223488	180,1105966	1556,155555	1235,809998	-20,59%	79,39		75,92		
1/9/2020	16:50	49	318,75	2,7890625	2,9738625	34,606656	2,6360625	27,648704	72,88371179	629,7152698	630,430007	0,11%	31,63		73,6		
1/9/2020	16:55	43	300	2,625	2,7636	35,404992	2,481	28,286528	70,17887597	606,3454884	514,569999	-15,14%	29,77		71,12		
1/9/2020	17:00	44	792,5	6,934375	7,080675	35,271936	6,553975	28,180224	184,6924836	1595,743058	1388,029999	-13,02%	78,65		68,81		
1/9/2020	17:05	47	723,75	6,3328125	6,5022125	34,872768	5,9854125	27,861312	166,7614451	1440,818886	1238,339996	-14,05%	71,82		66,49		
1/9/2020	17:10	48	671,25	5,8734375	6,0505375	34,739712	5,5512375	27,755008	154,0746412	1331,2049	1166,690003	-12,36%	66,61		63,51		
1/9/2020	17:15	49	651,25	5,6984375	5,8832375	34,606656	5,3858375	27,648704	148,9114268	1286,594728	1130	-12,17%	64,63		60,87		
1/9/2020	17:20	48	633,75	5,5453125	5,7224125	34,739712	5,2411125	27,755008	145,4671194	1256,835911	1097,720001	-12,66%	62,89		58,22		
1/9/2020	17:25	47	356,25	3,1171875	3,2865875	34,872768	2,9461875	27,861312	82,08464915	709,2113686	591,060013	-16,66%	35,35		56,07		
1/9/2020	17:30	46	591,25	5,1734375	5,3351375	35,005824	4,8896375	27,967616	136,751504	1181,532994	1043,450013	-11,69%	58,68		53,42		
1/9/2020	17:35	46	573,75	5,0203125	5,1820125	35,005824	4,7449125	27,967616	132,7038908	1146,561616	1007,160003	-12,16%	56,94		50,28		
1/9/2020	17:40	46	556,25	4,8671875	5,0288875	35,005824	4,6001875	27,967616	128,6562775	1111,590238	975,849991	-12,21%	55,2		48,3		
1/9/2020	17:45	45	537,5	4,703125	4,857125	35,13888	4,445125	28,07392	124,7920836	1078,203603	944,350006	-12,41%	53,34		46,15		
1/9/2020	17:50	45	520	4,55	4,704	35,13888	4,3004	28,07392	120,7290856	1043,099299	918,759994	-11,92%	51,6		43,17		
1/9/2020	17:55	45	502,5	4,396875	4,550875	35,13888	4,155675	28,07392	116,6660875	1007,994996	884,779998	-12,22%	49,87		41,02		
1/9/2020	18:00	44	480	4,2	4,3463	35,271936	3,9696	28,180224	111,8642172	966,5068365	849,529985	-12,10%	47,64		38,04		
1/9/2020	18:05	44	460	4,025	4,1713	35,271936	3,8042	28,180224	107,2032081	926,2357183	811,240005	-12,42%	45,65		35,56		
1/9/2020	18:10	43	440	3,85	3,9886	35,404992	3,6388	28,286528	102,9290181	889,3067163	781,229996	-12,15%	43,67		32,58		
1/9/2020	18:15	43	423,75	3,7078125	3,8464125	35,404992	3,5044125	28,286528	99,1276623	856,4630023	751,72	-12,23%	42,05		30,1		
1/9/2020	18:20	43	403,75	3,5328125	3,6714125	35,404992	3,3390125	28,286528	94,44907057	816,0399698	715,860001	-12,28%	40,07		27,95		
1/9/2020	18:25	42	380	3,325	3,4559	35,538048	3,1426	28,392832	89,22731384	770,9239916	672,290009	-12,79%	37,71		25,14		
1/9/2020	18:30	41	365	3,19375	3,31695	35,671104	3,01855	28,499136	86,02606697	743,2652186	646,25	-13,05%	36,22		22,83		
1/9/2020	18:35	41	348,75	3,0515625	3,1747625	35,671104	2,8841625	28,499136	82,19613933	710,1746438	617,460007	-13,06%	34,61		20,18		
