Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp	Potencia parque calculada con temperatura kW	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	Potencia instanea a comptador	PR  %
01/01/2020	0:05	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:10	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:15	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:20	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:25	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:30	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:35	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:40	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:45	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:50	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	0:55	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	1:00	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	1:05	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	1:10	7	0	0	0	40,195008	0	32,113472	0	0	0	0,00%	0	0,00%
01/01/2020	1:15	6	0	0	0	40,328064	0	32,219776	0	0	0	0,00%	0	0,00%
01/01/2020	1:20	6	0	0	0	40,328064	0	32,219776	0	0	0	0,00%	0	0,00%
01/01/2020	1:25	6	0	0	0	40,328064	0	32,219776	0	0	0	0,00%	0	0,00%
01/01/2020	1:30	5	0	0	0	40,46112	0	32,32608	0	0	0	0,00%	0	0,00%
01/01/2020	1:35	5	0	0	0	40,46112	0	32,32608	0	0	0	0,00%	0	0,00%
01/01/2020	1:40	5	0	0	0	40,46112	0	32,32608	0	0	0	0,00%	0	0,00%
01/01/2020	1:45	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
01/01/2020	1:50	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
01/01/2020	1:55	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
01/01/2020	2:00	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:05	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:10	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:15	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:20	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:25	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:30	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:35	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:40	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:45	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:50	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	2:55	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	3:00	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
01/01/2020	3:05	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
01/01/2020	3:10	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
01/01/2020	3:15	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
01/01/2020	3:20	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
01/01/2020	3:25	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
01/01/2020	3:30	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
01/01/2020	3:35	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	3:40	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	3:45	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	3:50	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	3:55	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:15	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:20	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:25	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:30	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:35	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:40	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:45	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:50	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	4:55	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:15	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:20	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:25	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:30	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:35	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:40	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:45	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:50	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	5:55	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:15	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:20	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:25	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:30	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:35	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:40	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:45	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:50	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	6:55	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	7:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	7:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	7:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	7:15	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:20	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:25	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:30	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:35	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:40	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:45	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:50	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	7:55	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:00	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:05	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:10	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:15	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:20	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:25	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
01/01/2020	8:30	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
01/01/2020	8:35	0	0	0	0	41,1264	0	32,8576	0	0	4,87	0,00%	4,74825	0,00%
01/01/2020	8:40	0	0	0	0	41,1264	0	32,8576	0	0	9,85	0,00%	9,60375	0,00%
01/01/2020	8:45	0	0	0	0	41,1264	0	32,8576	0	0	15,51	0,00%	15,12225	0,00%
01/01/2020	8:50	1	0	0	0	40,993344	0	32,751296	0	0	23,33	0,00%	22,74675	0,00%
01/01/2020	8:55	1	31,25	0,2734375	0,0886375	40,993344	0,2584375	32,751296	8,46416306	73,13036884	31,45	-56,99%	30,66375	41,93%
01/01/2020	9:00	2	52,5	0,459375	0,282275	40,860288	0,434175	32,644992	14,1736394	122,4602444	44,33	-63,80%	43,22175	35,29%
01/01/2020	9:05	3	68,75	0,6015625	0,4321625	40,727232	0,5685625	32,538688	18,5002778	159,8424002	83,75	-47,60%	81,65625	51,09%
01/01/2020	9:10	3	81,25	0,7109375	0,5415375	40,727232	0,6719375	32,538688	21,86396467	188,9046547	118,610002	-37,21%	115,644752	61,22%
01/01/2020	9:15	4	112,5	0,984375	0,822675	40,594176	0,930375	32,432384	30,17427926	260,7057728	169,559998	-34,96%	165,3209981	63,41%
01/01/2020	9:20	5	122,5	1,071875	0,917875	40,46112	1,013075	32,32608	32,7487435	282,9491438	180,720001	-36,13%	176,202001	62,27%
01/01/2020	9:25	6	135	1,18125	1,03495	40,328064	1,11645	32,219776	35,97176892	310,7960834	198,570004	-36,11%	193,6057539	62,29%
01/01/2020	9:30	7	171,25	1,4984375	1,3598375	40,195008	1,4162375	32,113472	45,4803033	392,9498205	241,479999	-38,55%	235,442999	59,92%
01/01/2020	9:35	8	200	1,75	1,6191	40,061952	1,654	32,007168	52,93985587	457,4003547	272,509994	-40,42%	265,6972442	58,09%
01/01/2020	9:40	9	222,5	1,946875	1,823675	39,928896	1,840075	31,900864	58,69998232	507,1678473	305,659995	-39,73%	298,0184951	58,76%
01/01/2020	9:45	11	243,75	2,1328125	2,0250125	39,662784	2,0158125	31,688256	63,87758255	551,9023132	332,380005	-39,78%	324,0705049	58,72%
01/01/2020	9:50	12	263,75	2,3078125	2,2077125	39,529728	2,1812125	31,581952	68,88694848	595,1832348	360,859993	-39,37%	351,8384932	59,11%
01/01/2020	9:55	13	287,5	2,515625	2,423225	39,396672	2,377625	31,475648	74,83728758	646,5941647	447,529999	-30,79%	436,341749	67,48%
01/01/2020	10:00	15	305	2,66875	2,59175	39,13056	2,52235	31,26304	78,85632894	681,3186821	602,939988	-11,50%	587,8664883	86,28%
01/01/2020	10:05	16	313,75	2,7453125	2,6760125	38,997504	2,5947125	31,156736	80,84277236	698,4815532	657,999999	-5,80%	641,549999	91,85%
01/01/2020	10:10	15	330	2,8875	2,8105	39,13056	2,7291	31,26304	85,31996246	737,1644757	704,800003	-4,39%	687,1800029	93,22%
01/01/2020	10:15	16	360	3,15	3,0807	38,997504	2,9772	31,156736	92,75983442	801,4449694	764,04001	-4,67%	744,9390098	92,95%
01/01/2020	10:20	16	372,5	3,259375	3,190075	38,997504	3,080575	31,156736	95,980662	829,2729197	789,830017	-4,76%	770,0842666	92,86%
01/01/2020	10:25	16	400	3,5	3,4307	38,997504	3,308	31,156736	103,0664827	890,4944104	843,680009	-5,26%	822,5880088	92,37%
01/01/2020	10:30	18	418,75	3,6640625	3,6101625	38,731392	3,4630625	30,944128	107,1614493	925,8749217	878,779999	-5,09%	856,810499	92,54%
01/01/2020	10:35	19	436,25	3,8171875	3,7709875	38,598336	3,6077875	30,837824	111,256316	961,2545698	921,080002	-4,18%	898,053002	93,43%
01/01/2020	10:40	20	455	3,98125	3,94275	38,46528	3,76285	30,73152	115,6381	999,1131843	955,359985	-4,38%	931,4759854	93,23%
01/01/2020	10:45	21	470	4,1125	4,0817	38,332224	3,8869	30,625216	119,0371521	1028,480994	985,689988	-4,16%	961,0477383	93,44%
01/01/2020	10:50	23	486,25	4,2546875	4,2392875	38,066112	4,0212875	30,412608	122,2978404	1056,653341	1013,430008	-4,09%	988,0942578	93,51%
01/01/2020	10:55	24	505	4,41875	4,41105	37,933056	4,17635	30,306304	126,5697327	1093,562491	1050,720001	-3,92%	1024,452001	93,68%
01/01/2020	11:00	24	521,25	4,5609375	4,5532375	37,933056	4,3107375	30,306304	130,6425211	1128,751383	1076,470001	-4,63%	1049,558251	92,98%
01/01/2020	11:05	26	532,5	4,659375	4,667075	37,666944	4,403775	30,093696	132,5258661	1145,023483	1105,380004	-3,46%	1077,745504	94,12%
01/01/2020	11:10	27	546,25	4,7796875	4,7950875	37,533888	4,5174875	29,987392	135,4676685	1170,440656	1131,009979	-3,37%	1102,73473	94,22%
01/01/2020	11:15	27	561,25	4,9109375	4,9263375	37,533888	4,6415375	29,987392	139,1876045	1202,580903	1154,680023	-3,98%	1125,813022	93,62%
01/01/2020	11:20	26	575	5,03125	5,03895	37,666944	4,75525	30,093696	143,1030479	1236,410334	1181,470001	-4,44%	1151,933251	93,17%
01/01/2020	11:25	28	587,5	5,140625	5,163725	37,400832	4,858625	29,881088	145,1810012	1254,36385	1207,659974	-3,72%	1177,468475	93,87%
01/01/2020	11:30	29	598,75	5,2390625	5,2698625	37,267776	4,9516625	29,774784	147,4346814	1273,835647	1223,74002	-3,93%	1193,14652	93,67%
01/01/2020	11:35	28	612,5	5,359375	5,382475	37,400832	5,065375	29,881088	151,3589161	1307,741035	1253,079988	-4,18%	1221,752988	93,42%
01/01/2020	11:40	28	626,25	5,4796875	5,5027875	37,400832	5,1790875	29,881088	154,7567693	1337,098487	1280,069978	-4,27%	1248,068229	93,34%
01/01/2020	11:45	28	636,25	5,5671875	5,5902875	37,400832	5,2617875	29,881088	157,2279353	1358,449361	1296,540009	-4,56%	1264,126509	93,06%
01/01/2020	11:50	28	645	5,64375	5,66685	37,400832	5,33415	29,881088	159,3902056	1377,131376	1315,279968	-4,49%	1282,397969	93,12%
01/01/2020	11:55	29	656,25	5,7421875	5,7729875	37,267776	5,4271875	29,774784	161,5933355	1396,166419	1330,299988	-4,72%	1297,042488	92,90%
01/01/2020	12:00	28	663,75	5,8078125	5,8309125	37,400832	5,4892125	29,881088	164,0236418	1417,164265	1346,51001	-4,99%	1312,84726	92,64%
01/01/2020	12:05	28	673,75	5,8953125	5,9184125	37,400832	5,5719125	29,881088	166,4948077	1438,515139	1362,990022	-5,25%	1328,915271	92,38%
01/01/2020	12:10	28	658,75	5,7640625	5,7871625	37,400832	5,4478625	29,881088	162,7880588	1406,488828	1336,730012	-4,96%	1303,311762	92,66%
01/01/2020	12:15	28	688,75	6,0265625	6,0496625	37,400832	5,6959625	29,881088	170,2015567	1470,54145	1391,359984	-5,38%	1356,575984	92,25%
01/01/2020	12:20	27	680	5,95	5,9654	37,533888	5,6236	29,987392	168,6370977	1457,024524	1377,350007	-5,47%	1342,916257	92,17%
01/01/2020	12:25	27	668,75	5,8515625	5,8669625	37,533888	5,5305625	29,987392	165,8471457	1432,919339	1359,579987	-5,12%	1325,590487	92,51%
01/01/2020	12:30	29	710	6,2125	6,2433	37,267776	5,8717	29,774784	174,8285992	1510,519097	1431,830017	-5,21%	1396,034267	92,42%
01/01/2020	12:35	28	712,5	6,234375	6,257475	37,400832	5,892375	29,881088	176,0705759	1521,249776	1438,419983	-5,44%	1402,459483	92,19%
01/01/2020	12:40	27	718,75	6,2890625	6,3044625	37,533888	5,9440625	29,987392	178,2469323	1540,053495	1447,900024	-5,98%	1411,702523	91,67%
01/01/2020	12:45	29	718,75	6,2890625	6,3198625	37,267776	5,9440625	29,774784	176,983177	1529,134649	1437,000031	-6,03%	1401,07503	91,63%
01/01/2020	12:50	29	730	6,3875	6,4183	37,267776	6,0371	29,774784	179,7533485	1553,068931	1465,310028	-5,65%	1428,677277	91,99%
01/01/2020	12:55	30	725	6,34375	6,38225	37,13472	5,99575	29,66848	177,884789	1536,924577	1450,00998	-5,66%	1413,759731	91,99%
01/01/2020	13:00	30	725	6,34375	6,38225	37,13472	5,99575	29,66848	177,884789	1536,924577	1441,760011	-6,19%	1405,716011	91,46%
01/01/2020	13:05	31	727,5	6,365625	6,411825	37,001664	6,016425	29,562176	177,8586147	1536,698431	1448,869995	-5,72%	1412,648245	91,93%
01/01/2020	13:10	32	737,5	6,453125	6,507025	36,868608	6,099125	29,455872	179,6550453	1552,219591	1465,230011	-5,60%	1428,599261	92,04%
01/01/2020	13:15	33	740	6,475	6,5366	36,735552	6,1198	29,349568	179,6134862	1551,860521	1463,259978	-5,71%	1426,678479	91,93%
01/01/2020	13:20	34	738,75	6,4640625	6,5333625	36,602496	6,1094625	29,243264	178,6606248	1543,627798	1457,570007	-5,58%	1421,130757	92,06%
01/01/2020	13:25	32	735	6,43125	6,48515	36,868608	6,07845	29,455872	179,0460452	1546,95783	1451,359984	-6,18%	1415,075984	91,47%
01/01/2020	13:30	33	737,5	6,453125	6,514725	36,735552	6,099125	29,349568	179,0066839	1546,617749	1453,519989	-6,02%	1417,181989	91,63%
01/01/2020	13:35	32	733,75	6,4203125	6,4742125	36,868608	6,0681125	29,455872	178,7415451	1544,32695	1457,180023	-5,64%	1420,750522	92,00%
01/01/2020	13:40	33	735	6,43125	6,49285	36,735552	6,07845	29,349568	178,3998816	1541,374977	1453,490021	-5,70%	1417,15277	91,94%
01/01/2020	13:45	32	732,5	6,409375	6,463275	36,868608	6,057775	29,455872	178,437045	1541,696069	1453,530029	-5,72%	1417,191778	91,92%
01/01/2020	13:50	34	728,75	6,3765625	6,4458625	36,602496	6,0267625	29,243264	176,2422069	1522,732667	1443,089997	-5,23%	1407,012747	92,40%
01/01/2020	13:55	34	726,25	6,3546875	6,4239875	36,602496	6,0060875	29,243264	175,6376024	1517,508884	1438,010009	-5,24%	1402,059759	92,39%
01/01/2020	14:00	35	722,5	6,321875	6,398875	36,46944	5,975075	29,13696	174,0955213	1504,185304	1434,650024	-4,62%	1398,783773	92,99%
01/01/2020	14:05	34	720	6,3	6,3693	36,602496	5,9544	29,243264	174,1260912	1504,449428	1428,540039	-5,05%	1392,826538	92,58%
01/01/2020	14:10	35	720	6,3	6,377	36,46944	5,9544	29,13696	173,4931146	1498,98051	1421,129975	-5,19%	1385,601726	92,44%
01/01/2020	14:15	34	713,75	6,2453125	6,3146125	36,602496	5,9027125	29,243264	172,61458	1491,389971	1409,489991	-5,49%	1374,252741	92,15%
01/01/2020	14:20	35	708,75	6,2015625	6,2785625	36,46944	5,8613625	29,13696	170,7822847	1475,55894	1401,800018	-5,00%	1366,755018	92,63%
01/01/2020	14:25	33	698,75	6,1140625	6,1756625	36,735552	5,7786625	29,349568	169,601248	1465,354783	1382,949982	-5,62%	1348,376232	92,02%
01/01/2020	14:30	33	691,25	6,0484375	6,1100375	36,735552	5,7166375	29,349568	167,780841	1449,626467	1382,300018	-4,64%	1347,742518	92,97%
01/01/2020	14:35	32	683,75	5,9828125	6,0367125	36,868608	5,6546125	29,455872	166,561542	1439,091723	1371,559997	-4,69%	1337,270997	92,92%
01/01/2020	14:40	32	671,25	5,8734375	5,9273375	36,868608	5,5512375	29,455872	163,5165412	1412,782916	1353,109985	-4,22%	1319,282235	93,38%
01/01/2020	14:45	32	665	5,81875	5,87265	36,868608	5,49955	29,455872	161,9940409	1399,628513	1335,700012	-4,57%	1302,307512	93,05%
01/01/2020	14:50	32	653,75	5,7203125	5,7742125	36,868608	5,4065125	29,455872	159,2535402	1375,950587	1316,829986	-4,30%	1283,909236	93,31%
01/01/2020	14:55	33	645	5,64375	5,70535	36,735552	5,33415	29,349568	156,5549981	1352,635184	1293,290009	-4,39%	1260,957759	93,22%
01/01/2020	15:00	33	625	5,46875	5,53035	36,735552	5,16875	29,349568	151,7005796	1310,693008	1264,509979	-3,52%	1232,89723	94,06%
01/01/2020	15:05	31	620	5,425	5,4712	37,001664	5,1274	29,562176	151,5771012	1309,626155	1256,110016	-4,09%	1224,707266	93,52%
01/01/2020	15:10	31	612,5	5,359375	5,405575	37,001664	5,065375	29,562176	149,7435073	1293,783903	1244,570009	-3,80%	1213,455759	93,79%
01/01/2020	15:15	31	603,75	5,2828125	5,3290125	37,001664	4,9930125	29,562176	147,6043143	1275,301276	1228,679993	-3,66%	1197,962993	93,94%
01/01/2020	15:20	31	590	5,1625	5,2087	37,001664	4,8793	29,562176	144,2427254	1246,257147	1205,619963	-3,26%	1175,479464	94,32%
01/01/2020	15:25	31	578,75	5,0640625	5,1102625	37,001664	4,7862625	29,562176	141,4923344	1222,493769	1187,850007	-2,83%	1158,153757	94,74%
01/01/2020	15:30	32	566,25	4,9546875	5,0085875	36,868608	4,6828875	29,455872	137,9385348	1191,788941	1162,070007	-2,49%	1133,018257	95,07%
01/01/2020	15:35	32	552,5	4,834375	4,888275	36,868608	4,569175	29,455872	134,5890339	1162,849253	1135,359986	-2,36%	1106,975986	95,20%
01/01/2020	15:40	32	537,5	4,703125	4,757025	36,868608	4,445125	29,455872	130,935033	1131,278685	1112,089997	-1,70%	1084,287747	95,85%
01/01/2020	15:45	31	525	4,59375	4,63995	37,001664	4,34175	29,562176	128,3515776	1108,957631	1088,499999	-1,84%	1061,287499	95,70%
01/01/2020	15:50	32	492,5	4,309375	4,363275	36,868608	4,072975	29,455872	119,9730303	1036,566981	1032,689987	-0,37%	1006,872737	97,14%
01/01/2020	15:55	32	495	4,33125	4,38515	36,868608	4,09365	29,455872	120,5820304	1041,828743	1028,600022	-1,27%	1002,885021	96,26%
01/01/2020	16:00	32	477,5	4,178125	4,232025	36,868608	3,948925	29,455872	116,3190293	1004,996413	998,830002	-0,61%	973,859252	96,90%
01/01/2020	16:05	30	445	3,89375	3,93225	37,13472	3,68015	29,66848	109,1844567	943,3537056	931,699981	-1,24%	908,4074815	96,30%
01/01/2020	16:10	29	446,25	3,9046875	3,9354875	37,267776	3,6904875	29,774784	109,8834682	949,393165	942,999985	-0,67%	919,4249854	96,84%
01/01/2020	16:15	29	430	3,7625	3,7933	37,267776	3,5561	29,774784	105,8821094	914,8214251	907,720002	-0,78%	885,027002	96,74%
01/01/2020	16:20	29	408,75	3,5765625	3,6073625	37,267776	3,3803625	29,774784	100,6495633	869,6122267	870,929993	0,15%	849,1567432	97,65%
01/01/2020	16:25	28	395	3,45625	3,47935	37,400832	3,26665	29,881088	97,61105612	843,3595248	840,479996	-0,34%	819,4679961	97,17%
01/01/2020	16:30	28	376,25	3,2921875	3,3152875	37,400832	3,1115875	29,881088	92,97761991	803,326636	804,639999	0,16%	784,523999	97,66%
01/01/2020	16:35	28	356,25	3,1171875	3,1402875	37,400832	2,9461875	29,881088	88,03528795	760,6248879	765,759995	0,68%	746,6159951	98,16%
01/01/2020	16:40	27	337,5	2,953125	2,968525	37,533888	2,791125	29,987392	83,6985595	723,155554	731,560012	1,16%	713,2710117	98,63%
01/01/2020	16:45	26	318,75	2,7890625	2,7967625	37,666944	2,6360625	30,093696	79,32886351	685,4013807	692,62999	1,05%	675,3142403	98,53%
01/01/2020	16:50	26	295	2,58125	2,58895	37,666944	2,43965	30,093696	73,41808545	634,3322583	642,409989	1,27%	626,3497393	98,74%
01/01/2020	16:55	25	278,75	2,4390625	2,4390625	37,8	2,3052625	30,2	69,6189275	601,5075336	612,330017	1,80%	597,0217666	99,25%
01/01/2020	17:00	25	255	2,23125	2,23125	37,8	2,10885	30,2	63,68727	550,2580128	559,539978	1,69%	545,5514786	99,14%
01/01/2020	17:05	24	230	2,0125	2,0048	37,933056	1,9021	30,306304	57,64562084	498,058164	483,659996	-2,89%	471,5684961	94,68%
01/01/2020	17:10	23	208,75	1,8265625	1,8111625	38,066112	1,7263625	30,412608	52,50318598	453,6275269	354,790002	-21,79%	345,920252	76,26%
01/01/2020	17:15	23	190	1,6625	1,6471	38,066112	1,5713	30,412608	47,78733095	412,8825394	269,55999	-34,71%	262,8209903	63,66%
01/01/2020	17:20	22	171,25	1,4984375	1,4753375	38,199168	1,4162375	30,518912	43,22202763	373,4383188	240,940002	-35,48%	234,916502	62,91%
01/01/2020	17:25	21	148,75	1,3015625	1,2707625	38,332224	1,2301625	30,625216	37,67399228	325,5032933	213,549999	-34,39%	208,211249	63,97%
01/01/2020	17:30	21	126,25	1,1046875	1,0738875	38,332224	1,0440875	30,625216	31,97540521	276,267501	186,829997	-32,37%	182,1592471	65,94%
01/01/2020	17:35	20	106,25	0,9296875	0,8911875	38,46528	0,8786875	30,73152	27,00340248	233,3093974	160,660003	-31,14%	156,6435029	67,14%
01/01/2020	17:40	19	86,25	0,7546875	0,7084875	38,598336	0,7132875	30,837824	21,99623439	190,0474651	135,569995	-28,67%	132,1807451	69,55%
01/01/2020	17:45	17	67,5	0,590625	0,529025	38,864448	0,558225	31,050432	17,3331274	149,7582208	107,939998	-27,92%	105,2414981	70,27%
01/01/2020	17:50	16	48,75	0,4265625	0,3572625	38,997504	0,4031625	31,156736	12,56122758	108,5290063	79,47	-26,78%	77,48325	71,39%
01/01/2020	17:55	15	26,25	0,2296875	0,1526875	39,13056	0,2170875	31,26304	6,786815196	58,63808329	45,63	-22,18%	44,48925	75,87%
01/01/2020	18:00	13	0	0	0	39,396672	0	31,475648	0	0	23,51	0,00%	22,92225	0,00%
01/01/2020	18:05	12	0	0	0	39,529728	0	31,581952	0	0	16,51	0,00%	16,09725	0,00%
01/01/2020	18:10	10	0	0	0	39,79584	0	31,79456	0	0	10,13	0,00%	9,87675	0,00%
01/01/2020	18:15	9	0	0	0	39,928896	0	31,900864	0	0	3,25	0,00%	3,16875	0,00%
01/01/2020	18:20	8	0	0	0	40,061952	0	32,007168	0	0	0	0,00%	0	0,00%
